Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Shipping Lead Time,Factory,Factory Latitude,Factory Longitude,Factory_Lat,Factory_Lon,Delay Flag,Factory → State Route,Route,Route ID,Factory → Region Route,Factory_Region_Route,Shipment Year,Shipment Month,Shipment Month Name,Shipment Quarter,Shipment Week,Shipment Day,Shipment Day of Week,Ship Year,Ship Month,Ship Month Name,Ship Quarter,Ship Day of Week,Order Year,Order Month,Order Month Name,Order Day,Order Day of Week,Route Efficiency Score
47,US-2021-147627-CHO-MIL-31000,2024-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,911.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Arkansas,Wicked Choccy's → Arkansas,Wicked_Choccy_s_to_Arkansas,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.578
48,US-2021-148614-CHO-MIL-31000,2024-01-20,2026-07-18,Standard Class,148614,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,910.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → California,Wicked Choccy's → California,Wicked_Choccy_s_to_California,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2026,7,Jul,3,29,18,5,2026,7,Jul,3,Saturday,2024,1,Jan,20,5,0.5153
49,US-2021-167927-CHO-FUD-51000,2024-01-20,2026-07-19,Standard Class,167927,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Michigan,Lot_s_O__Nuts_to_Michigan,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5393
50,US-2021-147627-CHO-TRI-54000,2024-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,911.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Arkansas,Wicked Choccy's → Arkansas,Wicked_Choccy_s_to_Arkansas,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.578
51,US-2021-147627-CHO-SCR-58000,2024-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,10.8,3,7.5,3.3,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Arkansas,Lot's O' Nuts → Arkansas,Lot_s_O__Nuts_to_Arkansas,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5422
52,US-2021-167927-CHO-NUT-13000,2024-01-20,2026-07-19,Standard Class,167927,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Michigan,Lot_s_O__Nuts_to_Michigan,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5393
53,US-2021-167927-CHO-MIL-31000,2024-01-20,2026-07-19,Standard Class,167927,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,911.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Michigan,Wicked Choccy's → Michigan,Wicked_Choccy_s_to_Michigan,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5143
54,US-2021-147774-CHO-NUT-13000,2024-01-20,2026-07-19,Standard Class,147774,United States,Smyrna,Tennessee,37167,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Tennessee,Lot's O' Nuts → Tennessee,Lot_s_O__Nuts_to_Tennessee,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.4007
55,US-2021-167927-CHO-TRI-54000,2024-01-20,2026-07-19,Standard Class,167927,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,911.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Michigan,Wicked Choccy's → Michigan,Wicked_Choccy_s_to_Michigan,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5143
56,US-2021-147627-CHO-FUD-51000,2024-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Arkansas,Lot's O' Nuts → Arkansas,Lot_s_O__Nuts_to_Arkansas,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5422
57,US-2021-148614-CHO-SCR-58000,2024-01-20,2026-07-18,Standard Class,148614,United States,Los Angeles,California,90049,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,910.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2026,7,Jul,3,29,18,5,2026,7,Jul,3,Saturday,2024,1,Jan,20,5,0.5116
58,US-2021-167927-CHO-FUD-51000,2024-01-20,2026-07-19,Standard Class,167927,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Michigan,Lot_s_O__Nuts_to_Michigan,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5393
59,US-2021-167927-CHO-MIL-31000,2024-01-20,2026-07-19,Standard Class,167927,United States,Westland,Michigan,48185,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,911.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Michigan,Wicked Choccy's → Michigan,Wicked_Choccy_s_to_Michigan,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5143
60,US-2021-147627-CHO-FUD-51000,2024-01-20,2026-07-19,Standard Class,147627,United States,Jonesboro,Arkansas,72401,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,25.2,7,16.8,8.4,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Arkansas,Lot's O' Nuts → Arkansas,Lot_s_O__Nuts_to_Arkansas,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2026,7,Jul,3,29,19,6,2026,7,Jul,3,Sunday,2024,1,Jan,20,5,0.5422
61,US-2021-110422-CHO-TRI-54000,2024-01-21,2026-07-16,Second Class,110422,United States,Miami,Florida,33180,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,907.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Florida,Wicked Choccy's → Florida,Wicked_Choccy_s_to_Florida,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,29,16,3,2026,7,Jul,3,Thursday,2024,1,Jan,21,6,0.5483
62,CA-2021-115238-CHO-FUD-51000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,908.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Ontario,Lot's O' Nuts → Ontario,Lot_s_O__Nuts_to_Ontario,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2026,7,Jul,3,29,17,4,2026,7,Jul,3,Friday,2024,1,Jan,21,6,0.6865
63,CA-2021-115238-CHO-MIL-31000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,908.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Ontario,Wicked Choccy's → Ontario,Wicked_Choccy_s_to_Ontario,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2026,7,Jul,3,29,17,4,2026,7,Jul,3,Friday,2024,1,Jan,21,6,0.6538
64,CA-2021-115238-CHO-TRI-54000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,908.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Ontario,Wicked Choccy's → Ontario,Wicked_Choccy_s_to_Ontario,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2026,7,Jul,3,29,17,4,2026,7,Jul,3,Friday,2024,1,Jan,21,6,0.6538
65,CA-2021-115238-CHO-FUD-51000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,908.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Ontario,Lot's O' Nuts → Ontario,Lot_s_O__Nuts_to_Ontario,Lot's O' Nuts → Atlantic,Lot's O' Nuts → Atlantic,2026,7,Jul,3,29,17,4,2026,7,Jul,3,Friday,2024,1,Jan,21,6,0.6865
66,CA-2021-115238-CHO-MIL-31000,2024-01-21,2026-07-17,Standard Class,115238,Canada,Toronto,Ontario,M7A,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,32.5,10,21.1,11.4,908.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Ontario,Wicked Choccy's → Ontario,Wicked_Choccy_s_to_Ontario,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2026,7,Jul,3,29,17,4,2026,7,Jul,3,Friday,2024,1,Jan,21,6,0.6538
67,US-2021-146997-CHO-TRI-54000,2024-01-23,2026-07-20,Standard Class,146997,United States,Lafayette,Indiana,47905,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Indiana,Wicked Choccy's → Indiana,Wicked_Choccy_s_to_Indiana,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2026,7,Jul,3,30,20,0,2026,7,Jul,3,Monday,2024,1,Jan,23,1,0.3635
68,US-2021-102645-CHO-FUD-51000,2024-01-23,2026-07-21,Standard Class,102645,United States,Las Vegas,Nevada,89115,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,910.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Nevada,Lot's O' Nuts → Nevada,Lot_s_O__Nuts_to_Nevada,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2026,7,Jul,3,30,21,1,2026,7,Jul,3,Tuesday,2024,1,Jan,23,1,0.5917
69,US-2021-167997-CHO-TRI-54000,2024-01-26,2026-07-22,First Class,167997,United States,Rapid City,South Dakota,57701,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → South Dakota,Wicked Choccy's → South Dakota,Wicked_Choccy_s_to_South_Dakota,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2026,7,Jul,3,30,22,2,2026,7,Jul,3,Wednesday,2024,1,Jan,26,4,0.6663
70,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Virginia,Wicked Choccy's → Virginia,Wicked_Choccy_s_to_Virginia,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,30,24,4,2026,7,Jul,3,Friday,2024,1,Jan,26,4,0.621
71,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,910.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Virginia,Wicked Choccy's → Virginia,Wicked_Choccy_s_to_Virginia,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,30,24,4,2026,7,Jul,3,Friday,2024,1,Jan,26,4,0.621
72,US-2021-167997-CHO-TRI-54000,2024-01-26,2026-07-22,First Class,167997,United States,Rapid City,South Dakota,57701,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,908.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → South Dakota,Wicked Choccy's → South Dakota,Wicked_Choccy_s_to_South_Dakota,Wicked Choccy's → Interior,Wicked Choccy's → Interior,2026,7,Jul,3,30,22,2,2026,7,Jul,3,Wednesday,2024,1,Jan,26,4,0.6663
73,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,910.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Virginia,Wicked Choccy's → Virginia,Wicked_Choccy_s_to_Virginia,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,30,24,4,2026,7,Jul,3,Friday,2024,1,Jan,26,4,0.621
74,US-2021-155502-CHO-TRI-54000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,910.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Virginia,Wicked Choccy's → Virginia,Wicked_Choccy_s_to_Virginia,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,30,24,4,2026,7,Jul,3,Friday,2024,1,Jan,26,4,0.621
75,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,910.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Virginia,Wicked Choccy's → Virginia,Wicked_Choccy_s_to_Virginia,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,30,24,4,2026,7,Jul,3,Friday,2024,1,Jan,26,4,0.621
76,US-2021-155502-CHO-FUD-51000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,910.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Virginia,Lot's O' Nuts → Virginia,Lot_s_O__Nuts_to_Virginia,Lot's O' Nuts → Gulf,Lot's O' Nuts → Gulf,2026,7,Jul,3,30,24,4,2026,7,Jul,3,Friday,2024,1,Jan,26,4,0.6536
77,US-2021-155502-CHO-MIL-31000,2024-01-26,2026-07-24,Standard Class,155502,United States,Alexandria,Virginia,22304,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,42.25,13,27.43,14.82,910.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Virginia,Wicked Choccy's → Virginia,Wicked_Choccy_s_to_Virginia,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,7,Jul,3,30,24,4,2026,7,Jul,3,Friday,2024,1,Jan,26,4,0.621
78,US-2021-117163-CHO-NUT-13000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2026,7,Jul,3,30,26,6,2026,7,Jul,3,Sunday,2024,1,Jan,27,5,0.5116
79,US-2021-117163-CHO-TRI-54000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,911.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → California,Wicked Choccy's → California,Wicked_Choccy_s_to_California,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2026,7,Jul,3,30,26,6,2026,7,Jul,3,Sunday,2024,1,Jan,27,5,0.5153
80,US-2021-117163-CHO-SCR-58000,2024-01-27,2026-07-26,Standard Class,117163,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,3.6,1,2.5,1.1,911.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2026,7,Jul,3,30,26,6,2026,7,Jul,3,Sunday,2024,1,Jan,27,5,0.5116
81,US-2021-100328-CHO-MIL-31000,2024-01-28,2026-07-27,Standard Class,100328,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,911.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → New York,Wicked Choccy's → New York,Wicked_Choccy_s_to_New_York,Wicked Choccy's → Atlantic,Wicked Choccy's → Atlantic,2026,7,Jul,3,31,27,0,2026,7,Jul,3,Monday,2024,1,Jan,28,6,0.5262
82,US-2021-134103-CHO-NUT-13000,2024-01-30,2026-07-28,Standard Class,134103,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,910.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Michigan,Lot_s_O__Nuts_to_Michigan,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2026,7,Jul,3,31,28,1,2026,7,Jul,3,Tuesday,2024,1,Jan,30,1,0.5393
83,US-2021-134103-CHO-NUT-13000,2024-01-30,2026-07-28,Standard Class,134103,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,910.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Michigan,Lot's O' Nuts → Michigan,Lot_s_O__Nuts_to_Michigan,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2026,7,Jul,3,31,28,1,2026,7,Jul,3,Tuesday,2024,1,Jan,30,1,0.5393
84,US-2021-115161-CHO-MIL-31000,2024-01-31,2026-07-26,First Class,115161,United States,Mission Viejo,California,92691,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,907.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → California,Wicked Choccy's → California,Wicked_Choccy_s_to_California,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2026,7,Jul,3,30,26,6,2026,7,Jul,3,Sunday,2024,1,Jan,31,2,0.5153
85,US-2021-140795-CHO-SCR-58000,2024-02-01,2026-07-27,First Class,140795,United States,Green Bay,Wisconsin,54302,Chocolate,Interior,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,21.6,6,15.0,6.6,907.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Wisconsin,Lot's O' Nuts → Wisconsin,Lot_s_O__Nuts_to_Wisconsin,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2026,7,Jul,3,31,27,0,2026,7,Jul,3,Monday,2024,2,Feb,1,3,0.4801
86,US-2021-123400-CHO-MIL-31000,2024-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,912.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Florida,Wicked Choccy's → Florida,Wicked_Choccy_s_to_Florida,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,8,Aug,3,31,2,6,2026,8,Aug,3,Sunday,2024,2,Feb,2,4,0.5483
87,US-2021-139857-CHO-FUD-51000,2024-02-02,2026-07-30,Standard Class,139857,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,909.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2026,7,Jul,3,31,30,3,2026,7,Jul,3,Thursday,2024,2,Feb,2,4,0.5116
88,US-2021-123400-CHO-TRI-54000,2024-02-02,2026-08-02,Standard Class,123400,United States,Saint Petersburg,Florida,33710,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,912.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → Florida,Wicked Choccy's → Florida,Wicked_Choccy_s_to_Florida,Wicked Choccy's → Gulf,Wicked Choccy's → Gulf,2026,8,Aug,3,31,2,6,2026,8,Aug,3,Sunday,2024,2,Feb,2,4,0.5483
89,US-2021-111059-CHO-NUT-13000,2024-02-03,2026-07-30,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,908.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Washington,Lot's O' Nuts → Washington,Lot_s_O__Nuts_to_Washington,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2026,7,Jul,3,31,30,3,2026,7,Jul,3,Thursday,2024,2,Feb,3,5,0.4519
90,US-2021-111059-CHO-SCR-58000,2024-02-03,2026-07-30,Second Class,111059,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar - Scrumdiddlyumptious,7.2,2,5.0,2.2,908.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Washington,Lot's O' Nuts → Washington,Lot_s_O__Nuts_to_Washington,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2026,7,Jul,3,31,30,3,2026,7,Jul,3,Thursday,2024,2,Feb,3,5,0.4519
91,US-2021-104808-CHO-FUD-51000,2024-02-04,2026-08-01,Second Class,104808,United States,Escondido,California,92025,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,909.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → California,Lot's O' Nuts → California,Lot_s_O__Nuts_to_California,Lot's O' Nuts → Pacific,Lot's O' Nuts → Pacific,2026,8,Aug,3,31,1,5,2026,8,Aug,3,Saturday,2024,2,Feb,4,6,0.5116
92,US-2021-107181-CHO-TRI-54000,2024-02-04,2026-08-01,Standard Class,107181,United States,San Diego,California,92024,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,909.0,Wicked Choccy's,32.076176,-81.088371,32.076176,-81.088371,False,Wicked Choccy's → California,Wicked Choccy's → California,Wicked_Choccy_s_to_California,Wicked Choccy's → Pacific,Wicked Choccy's → Pacific,2026,8,Aug,3,31,1,5,2026,8,Aug,3,Saturday,2024,2,Feb,4,6,0.5153
93,US-2021-107181-OTH-KAZ-38000,2024-02-04,2026-08-01,Standard Class,107181,United States,San Diego,California,92024,Other,Pacific,OTH-KAZ-38000,Kazookles,13.0,4,1.0,12.0,909.0,The Other Factory,35.1175,-89.971107,35.1175,-89.971107,False,The Other Factory → California,The Other Factory → California,The_Other_Factory_to_California,The Other Factory → Pacific,The Other Factory → Pacific,2026,8,Aug,3,31,1,5,2026,8,Aug,3,Saturday,2024,2,Feb,4,6,0.5151
94,US-2021-108182-CHO-NUT-13000,2024-02-06,2026-08-03,Second Class,108182,United States,Romeoville,Illinois,60441,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,909.0,Lot's O' Nuts,32.881893,-111.768036,32.881893,-111.768036,False,Lot's O' Nuts → Illinois,Lot's O' Nuts → Illinois,Lot_s_O__Nuts_to_Illinois,Lot's O' Nuts → Interior,Lot's O' Nuts → Interior,2026,8,Aug,3,32,3,0,2026,8,Aug,3,Monday,2024,2,Feb,6,1,0.5009
